NAME,CODE,AREA_CODE,DESCRIPTIO,FILE_NAME,MS_FB_PARE,MS_FB
Vincent Square Ward,E05000646,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000033,country:gb/country:eng/lbo:e09000033/lbw:e05000646
Warwick Ward,E05000647,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000033,country:gb/country:eng/lbo:e09000033/lbw:e05000647
West End Ward,E05000649,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000033,country:gb/country:eng/lbo:e09000033/lbw:e05000649
Westbourne Ward,E05000648,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000033,country:gb/country:eng/lbo:e09000033/lbw:e05000648
Bilston East Ward,E05001321,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001321
Bilston North Ward,E05001322,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001322
Blakenhall Ward,E05001323,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001323
Bushbury North Ward,E05001324,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001324
Bushbury South and Low Hill Ward,E05001325,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001325
East Park Ward,E05001326,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001326
Ettingshall Ward,E05001327,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001327
Fallings Park Ward,E05001328,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001328
Graiseley Ward,E05001329,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001329
Heath Town Ward,E05001330,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001330
Merry Hill Ward,E05001331,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001331
Oxley Ward,E05001332,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001332
Park Ward,E05001333,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001333
Penn Ward,E05001334,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001334
Spring Vale Ward,E05001336,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001336
St. Peter's Ward,E05001335,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001335
Tettenhall Regis Ward,E05001337,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001337
Tettenhall Wightwick Ward,E05001338,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001338
Wednesfield North Ward,E05001339,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001339
Wednesfield South Ward,E05001340,MTW,Metropolitan District Ward,CITY_OF_WOLVERHAMPTON_DISTRICT_(B),country:gb/country:eng/mtd:e08000031,country:gb/country:eng/mtd:e08000031/mtw:e05001340
Bablake Ward,E05001218,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001218
Binley and Willenhall Ward,E05001219,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001219
Cheylesmore Ward,E05001220,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001220
Earlsdon Ward,E05001221,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001221
Foleshill Ward,E05001222,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001222
Henley Ward,E05001223,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001223
Holbrook Ward,E05001224,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001224
Longford Ward,E05001225,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001225
Lower Stoke Ward,E05001226,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001226
Radford Ward,E05001227,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001227
Sherbourne Ward,E05001229,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001229
St. Michael's Ward,E05001228,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001228
Upper Stoke Ward,E05001230,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001230
Wainbody Ward,E05001231,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001231
Westwood Ward,E05001232,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001232
Whoberley Ward,E05001233,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001233
Woodlands Ward,E05001234,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001234
Wyken Ward,E05001235,MTW,Metropolitan District Ward,COVENTRY_DISTRICT_(B),country:gb/country:eng/mtd:e08000026,country:gb/country:eng/mtd:e08000026/mtw:e05001235
Addiscombe East Ward,E05011462,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011462
Addiscombe West Ward,E05011463,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011463
Bensham Manor Ward,E05011464,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011464
Broad Green Ward,E05011465,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011465
Coulsdon Town Ward,E05011466,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011466
Crystal Palace & Upper Norwood Ward,E05011467,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011467
Fairfield Ward,E05011468,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011468
Kenley Ward,E05011469,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011469
New Addington North Ward,E05011470,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011470
New Addington South Ward,E05011471,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011471
Norbury & Pollards Hill Ward,E05011472,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011472
Norbury Park Ward,E05011473,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011473
Old Coulsdon Ward,E05011474,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011474
Park Hill & Whitgift Ward,E05011475,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011475
Purley & Woodcote Ward,E05011476,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011476
Purley Oaks & Riddlesdown Ward,E05011477,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011477
Sanderstead Ward,E05011478,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011478
Selhurst Ward,E05011479,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011479
Selsdon & Addington Village Ward,E05011480,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011480
Selsdon Vale & Forestdale Ward,E05011481,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011481
Shirley North Ward,E05011482,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011482
Shirly South Ward,E05011483,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011483
South Croydon Ward,E05011484,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011484
South Norwood Ward,E05011485,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011485
Thornton Heath Ward,E05011486,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011486
Waddon Ward,E05011487,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011487
West Thornton Ward,E05011488,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011488
Woodside Ward,E05011489,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000008,country:gb/country:eng/lbo:e09000008/lbw:e05011489
Adwick le Street & Carcroft Ward,E05010728,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010728
Armthorpe Ward,E05010729,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010729
Balby South Ward,E05010730,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010730
Bentley Ward,E05010731,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010731
Bessacarr Ward,E05010732,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010732
Conisbrough Ward,E05010733,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010733
Edenthorpe & Kirk Sandall Ward,E05010734,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010734
Edlington & Warmsworth Ward,E05010735,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010735
Finningley Ward,E05010736,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010736
Hatfield Ward,E05010737,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010737
Hexthorpe & Balby North Ward,E05010738,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010738
Mexborough Ward,E05010739,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010739
Norton & Askern Ward,E05010740,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010740
Roman Ridge Ward,E05010741,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010741
Rossington & Bawtry Ward,E05010742,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010742
Sprotbrough Ward,E05010743,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010743
Stainforth & Barnby Dun Ward,E05010744,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010744
Thorne & Moorends Ward,E05010745,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010745
Tickhill & Wadsworth Ward,E05010746,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010746
Town Ward,E05010747,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010747
Wheatley Hills & Intake Ward,E05010748,MTW,Metropolitan District Ward,DONCASTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000017,country:gb/country:eng/mtd:e08000017/mtw:e05010748
Acton Central Ward,E05000170,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000170
Cleveland Ward,E05000171,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000171
Dormers Wells Ward,E05000172,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000172
Ealing Broadway Ward,E05000173,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000173
Ealing Common Ward,E05000174,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000174
East Acton Ward,E05000175,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000175
Elthorne Ward,E05000176,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000176
Greenford Broadway Ward,E05000177,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000177
Greenford Green Ward,E05000178,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000178
Hanger Hill Ward,E05000179,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000179
Hobbayne Ward,E05000180,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000180
Lady Margaret Ward,E05000181,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000181
North Greenford Ward,E05000183,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000183
Northfield Ward,E05000182,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000182
Northolt Mandeville Ward,E05000184,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000184
Northolt West End Ward,E05000185,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000185
Norwood Green Ward,E05000186,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000186
Perivale Ward,E05000187,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000187
South Acton Ward,E05000188,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000188
Southall Broadway Ward,E05000189,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000189
Southall Green Ward,E05000190,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000190
Southfield Ward,E05000191,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000191
Walpole Ward,E05000192,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000009,country:gb/country:eng/lbo:e09000009/lbw:e05000192
Bowes Ward,E05000193,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000010,country:gb/country:eng/lbo:e09000010/lbw:e05000193
Bush Hill Park Ward,E05000194,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000010,country:gb/country:eng/lbo:e09000010/lbw:e05000194
Chase Ward,E05000195,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000010,country:gb/country:eng/lbo:e09000010/lbw:e05000195
Cockfosters Ward,E05000196,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000010,country:gb/country:eng/lbo:e09000010/lbw:e05000196
Edmonton Green Ward,E05000197,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000010,country:gb/country:eng/lbo:e09000010/lbw:e05000197
Enfield Highway Ward,E05000198,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000010,country:gb/country:eng/lbo:e09000010/lbw:e05000198
